subdim	prefix	video	suffix	dim	task_type	negative	positive	index
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-07.11-05-07.school.G339.r13.vehicle_turns_left.6739.6849	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1001
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-01.11-10-01.school.G328.r13.person_opens_vehicle_door.7237.7314	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1004
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-04.11-10-04.hospital.G341.r13.vehicle_stops.8327.8373	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1013
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-04.11-10-04.hospital.G341.r13.vehicle_turns_left.1399.1515	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1015
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-04.11-10-04.hospital.G341.r13.vehicle_turns_right.8249.8373	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1016
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-04.11-10-04.hospital.G341.r13.vehicle_turns_right.8911.8999	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1017
closing trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.bus.G340.r13.person_closes_trunk.2260.2308	.mp4	human_vehicle	retrieval	person opening trunk	person closing trunk	1018
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.bus.G340.r13.person_closes_vehicle_door.2609.2680	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1019
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.bus.G340.r13.person_enters_vehicle.2898.2994	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1022
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.bus.G340.r13.person_enters_vehicle.2331.2382	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1023
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.bus.G340.r13.person_opens_trunk.61.121	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	1024
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.bus.G340.r13.person_opens_vehicle_door.609.685	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1025
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.bus.G340.r13.person_opens_vehicle_door.2447.2507	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1026
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.bus.G340.r13.vehicle_turns_left.754.837	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1028
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-07.11-10-07.school.G339.r13.vehicle_turns_right.3594.3730	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1030
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-07.11-10-07.school.G339.r13.vehicle_turns_right.3689.3819	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1031
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-07.11-10-07.school.G339.r13.vehicle_turns_right.6988.7138	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1032
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-00.11-15-00.hospital.G436.r13.vehicle_turns_left.3267.3390	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1033
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-00.11-15-00.hospital.G436.r13.vehicle_turns_right.761.918	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1034
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.bus.G505.r13.vehicle_turns_right.0.92	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1035
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.bus.G505.r13.vehicle_turns_right.7272.7354	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1036
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-04.11-15-04.hospital.G341.r13.vehicle_turns_right.0.97	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1037
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-04.11-15-04.hospital.G341.r13.vehicle_turns_right.3568.3725	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1038
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-04.11-15-04.hospital.G341.r13.vehicle_turns_right.4376.4512	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1039
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-06.11-15-06.school.G300.r13.vehicle_stops.6894.6999	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1040
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-07.11-15-07.school.G339.r13.vehicle_turns_right.8768.8942	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1041
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G340.r13.person_closes_vehicle_door.427.497	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1042
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G340.r13.person_closes_vehicle_door.3269.3328	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1043
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G340.r13.person_closes_vehicle_door.5186.5248	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1044
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G340.r13.person_closes_vehicle_door.7092.7142	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1045
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G340.r13.person_opens_vehicle_door.303.382	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1050
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G340.r13.person_opens_vehicle_door.4821.4893	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1052
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G506.r13.person_closes_vehicle_door.3261.3321	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1059
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G506.r13.person_closes_vehicle_door.5179.5244	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1061
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G506.r13.person_opens_vehicle_door.8521.8578	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1063
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G506.r13.person_opens_vehicle_door.8469.8554	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1064
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G506.r13.person_opens_vehicle_door.4817.4890	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1065
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-01.16-55-01.bus.G505.r13.vehicle_turns_left.5904.6195	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1068
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-01.16-55-01.bus.G505.r13.vehicle_turns_left.1691.1921	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1069
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-01.16-55-01.bus.G505.r13.vehicle_turns_right.1991.2089	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1072
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_starts.1884.2029	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1078
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_stops.1259.1341	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1080
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_turns_left.1057.1213	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1081
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_closes_vehicle_door.297.352	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1084
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_closes_vehicle_door.366.548	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1085
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_enters_vehicle.223.294	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1087
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_opens_vehicle_door.70.124	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1089
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.vehicle_starts.1891.2030	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1092
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-01.17-00-01.bus.G505.r13.vehicle_stops.8819.8879	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1093
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-01.17-00-01.bus.G505.r13.vehicle_turns_left.1192.1497	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1094
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G300.r13.vehicle_starts.6126.6219	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1095
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G300.r13.vehicle_stops.5526.5602	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1096
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.vehicle_turns_left.6952.7088	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1098
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.person_opens_vehicle_door.7058.7152	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1099
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.person_closes_vehicle_door.7315.7368	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1100
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.vehicle_starts.7554.7633	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1102
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_closes_vehicle_door.3684.3767	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1113
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_exits_vehicle.3527.3669	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1116
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.vehicle_starts.2968.3022	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1119
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.vehicle_stops.2556.2618	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1120
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.vehicle_stops.3023.3079	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1121
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_unloads_vehicle.1301.1354	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1125
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_unloads_vehicle.2406.2480	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1126
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_unloads_vehicle.1438.1490	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1127
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_left.2661.3545	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1128
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_left.3466.3766	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1129
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_right.6186.6286	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1131
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_right.8482.8642	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1132
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_right.8742.8822	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1133
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.1583.1873	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1135
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.2497.2617	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1137
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.2538.2682	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1138
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3268.3428	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1140
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3334.3515	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1141
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3789.3924	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1142
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3927.4086	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1143
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.4387.4524	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1144
