subdim	prefix	video	suffix	dim	task_type	negative	positive	index
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-01.16-55-01.bus.G505.r13.vehicle_turns_left.1691.1921	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1069
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-01.16-55-01.bus.G505.r13.vehicle_turns_right.1991.2089	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1072
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.person_enters_vehicle.1394.1546	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1074
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_reverses.703.1038	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	1076
reversing	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_reverses.1539.1676	.mp4	vehicle	retrieval	vehicle driving forward	vehicle reversing	1077
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_starts.1884.2029	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1078
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_stops.1259.1341	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1080
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_turns_left.1057.1213	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1081
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_drives_forward.1676.1539	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	1082
driving forward	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G340.r13.vehicle_drives_forward.1038.703	.mp4	vehicle	retrieval	vehicle reversing	vehicle driving forward	1083
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_closes_vehicle_door.297.352	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1084
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_closes_vehicle_door.366.548	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1085
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_enters_vehicle.223.294	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1087
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_enters_vehicle.1388.1495	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1088
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_opens_vehicle_door.70.124	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1089
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.person_opens_vehicle_door.146.284	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1090
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G506.r13.vehicle_starts.1891.2030	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1092
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-01.17-00-01.bus.G505.r13.vehicle_stops.8819.8879	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1093
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-01.17-00-01.bus.G505.r13.vehicle_turns_left.1192.1497	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1094
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G300.r13.vehicle_starts.6126.6219	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1095
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G300.r13.vehicle_stops.5526.5602	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1096
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.vehicle_stops.6997.7088	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1097
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.vehicle_turns_left.6952.7088	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1098
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.person_opens_vehicle_door.7058.7152	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1099
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.person_closes_vehicle_door.7315.7368	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1100
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.person_exits_vehicle.7196.7360	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1101
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G336.r13.vehicle_starts.7554.7633	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1102
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G424.r13.person_closes_vehicle_door.4857.4982	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1105
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G424.r13.person_closes_vehicle_door.6750.6811	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1106
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G424.r13.person_enters_vehicle.4754.4982	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1107
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G424.r13.person_exits_vehicle.6605.6796	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1108
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G424.r13.person_opens_vehicle_door.4754.4832	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1109
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-06.17-00-06.school.G424.r13.person_opens_vehicle_door.6605.6731	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1110
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_closes_vehicle_door.3684.3767	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1113
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_closes_vehicle_door.4644.4710	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1114
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_enters_vehicle.4451.4710	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1115
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_exits_vehicle.3527.3669	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1116
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_opens_vehicle_door.4451.4623	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1117
starting	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.vehicle_starts.2968.3022	.mp4	vehicle	retrieval	vehicle stopping	vehicle starting	1119
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.vehicle_stops.2556.2618	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1120
stopping	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.vehicle_stops.3023.3079	.mp4	vehicle	retrieval	vehicle starting	vehicle stopping	1121
opening vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_opens_vehicle_door.0.90	.mp4	human_vehicle	retrieval	person closing vehicle door	person opening vehicle door	1123
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_unloads_vehicle.1069.1123	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1124
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_unloads_vehicle.1301.1354	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1125
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_unloads_vehicle.2406.2480	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1126
unloading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_unloads_vehicle.1438.1490	.mp4	human_vehicle	retrieval	person loading vehicle	person unloading vehicle	1127
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_left.2661.3545	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1128
turning left	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_left.3466.3766	.mp4	vehicle	retrieval	vehicle turning right	vehicle turning left	1129
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_right.6186.6286	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1131
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_right.8482.8642	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1132
turning right	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.vehicle_turns_right.8742.8822	.mp4	vehicle	retrieval	vehicle turning left	vehicle turning right	1133
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.1418.1570	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1134
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.1583.1873	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1135
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.2415.2555	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1136
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.2497.2617	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1137
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.2538.2682	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1138
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3214.3362	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1139
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3268.3428	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1140
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3334.3515	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1141
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3789.3924	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1142
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.3927.4086	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1143
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.4387.4524	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1144
entering vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_enters_vehicle.7029.7168	.mp4	human_vehicle	retrieval	person exiting vehicle	person entering vehicle	1145
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.0.167	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1146
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.151.224	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1147
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.269.343	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1148
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.326.394	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1149
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.426.508	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1150
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.483.553	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1151
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.545.626	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1152
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.769.871	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1153
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.969.1063	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1154
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.1064.1132	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1155
exiting vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_exits_vehicle.1234.1331	.mp4	human_vehicle	retrieval	person entering vehicle	person exiting vehicle	1156
loading vehicle	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_loads_vehicle.3217.3292	.mp4	human_vehicle	retrieval	person unloading vehicle	person loading vehicle	1157
opening trunk	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-01.17-05-01.bus.G505.r13.person_opens_trunk.571.763	.mp4	human_vehicle	retrieval	person closing trunk	person opening trunk	1158
closing vehicle door	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-05.17-05-05.hospital.G341.r13.person_closes_vehicle_door.3169.3241	.mp4	human_vehicle	retrieval	person opening vehicle door	person closing vehicle door	1160
