subdim	prefix	video	suffix	dim	task_type	negative	positive	index
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G508.r13.person_talks_to_person.8747.9000	.mp4	distractor	retrieval	distractor	distractor	3616
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-20-00.17-25-00.bus.G331.r13.person_opens_facility_door.7829.7910	.mp4	distractor	retrieval	distractor	distractor	3617
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G508.r13.person_sits_down.4129.4190	.mp4	distractor	retrieval	distractor	distractor	3618
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-30-01.17-35-01.bus.G505.r13.person_transfers_object.2120.2205	.mp4	distractor	retrieval	distractor	distractor	3619
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-06.16-55-06.school.G300.r13.person_enters_scene_through_structure.60.124	.mp4	distractor	retrieval	distractor	distractor	3620
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.admin.G329.r13.person_enters_scene_through_structure.7701.7731	.mp4	distractor	retrieval	distractor	distractor	3621
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-30-00.17-35-00.school.G421.r13.person_stands_up.8866.8903	.mp4	distractor	retrieval	distractor	distractor	3622
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.bus.G508.r13.person_stands_up.4363.4393	.mp4	distractor	retrieval	distractor	distractor	3623
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.school.G421.r13.person_stands_up.6097.6179	.mp4	distractor	retrieval	distractor	distractor	3624
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_picks_up_object.2188.2204	.mp4	distractor	retrieval	distractor	distractor	3625
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-01.11-10-01.school.G419.r13.person_exits_scene_through_structure.2402.2510	.mp4	distractor	retrieval	distractor	distractor	3626
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_puts_down_object.2094.2109	.mp4	distractor	retrieval	distractor	distractor	3627
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.admin.G329.r13.person_enters_scene_through_structure.1888.1922	.mp4	distractor	retrieval	distractor	distractor	3628
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.admin.G329.r13.person_talks_to_person.4656.4941	.mp4	distractor	retrieval	distractor	distractor	3629
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_embraces_person.7604.7870	.mp4	distractor	retrieval	distractor	distractor	3630
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-00.11-10-00.bus.G331.r13.person_stands_up.3131.3163	.mp4	distractor	retrieval	distractor	distractor	3631
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_puts_down_object.500.516	.mp4	distractor	retrieval	distractor	distractor	3632
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_opens_facility_door.347.423	.mp4	distractor	retrieval	distractor	distractor	3633
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-20-00.17-25-00.bus.G508.r13.person_exits_scene_through_structure.6093.6163	.mp4	distractor	retrieval	distractor	distractor	3634
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-20-00.17-25-00.bus.G508.r13.person_enters_scene_through_structure.5926.5966	.mp4	distractor	retrieval	distractor	distractor	3635
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_puts_down_object.1500.1520	.mp4	distractor	retrieval	distractor	distractor	3636
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-00.11-10-00.bus.G331.r13.person_texts_on_phone.1773.1840	.mp4	distractor	retrieval	distractor	distractor	3637
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_opens_facility_door.6331.6403	.mp4	distractor	retrieval	distractor	distractor	3638
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G331.r13.person_texts_on_phone.8671.8780	.mp4	distractor	retrieval	distractor	distractor	3639
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.bus.G508.r13.person_texts_on_phone.433.541	.mp4	distractor	retrieval	distractor	distractor	3640
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-30-00.17-35-00.admin.G329.r13.person_enters_scene_through_structure.7182.7228	.mp4	distractor	retrieval	distractor	distractor	3641
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-30-00.17-35-00.bus.G506.r13.person_opens_facility_door.4988.5054	.mp4	distractor	retrieval	distractor	distractor	3642
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_carries_heavy_object.1953.2029	.mp4	distractor	retrieval	distractor	distractor	3643
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-06.11-10-06.school.G300.r13.person_enters_scene_through_structure.2342.2389	.mp4	distractor	retrieval	distractor	distractor	3644
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_enters_scene_through_structure.347.433	.mp4	distractor	retrieval	distractor	distractor	3645
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G331.r13.person_reads_document.0.133	.mp4	distractor	retrieval	distractor	distractor	3646
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.school.G421.r13.person_transfers_object.4363.4431	.mp4	distractor	retrieval	distractor	distractor	3647
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_stands_up.1025.1072	.mp4	distractor	retrieval	distractor	distractor	3648
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.admin.G329.r13.person_opens_facility_door.4638.4694	.mp4	distractor	retrieval	distractor	distractor	3649
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-25-00.17-30-00.bus.G508.r13.person_sits_down.7166.7219	.mp4	distractor	retrieval	distractor	distractor	3650
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-20-05.17-25-05.hospital.G341.r13.person_talks_to_person.8271.8463	.mp4	distractor	retrieval	distractor	distractor	3651
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G331.r13.person_puts_down_object.6423.6438	.mp4	distractor	retrieval	distractor	distractor	3652
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-30-00.17-35-00.school.G421.r13.person_puts_down_object.1547.1563	.mp4	distractor	retrieval	distractor	distractor	3653
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G331.r13.person_sits_down.1164.1229	.mp4	distractor	retrieval	distractor	distractor	3654
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.school.G421.r13.person_picks_up_object.4282.4311	.mp4	distractor	retrieval	distractor	distractor	3655
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_picks_up_object.8407.8424	.mp4	distractor	retrieval	distractor	distractor	3656
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_sits_down.7861.7878	.mp4	distractor	retrieval	distractor	distractor	3657
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G331.r13.person_texts_on_phone.0.151	.mp4	distractor	retrieval	distractor	distractor	3658
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.bus.G505.r13.person_texts_on_phone.5993.6146	.mp4	distractor	retrieval	distractor	distractor	3659
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-30-00.17-35-00.school.G421.r13.person_picks_up_object.4054.4076	.mp4	distractor	retrieval	distractor	distractor	3660
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-30-00.17-35-00.school.G421.r13.person_transfers_object.139.225	.mp4	distractor	retrieval	distractor	distractor	3661
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.bus.G506.r13.person_opens_facility_door.8319.8381	.mp4	distractor	retrieval	distractor	distractor	3662
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_stands_up.2292.2308	.mp4	distractor	retrieval	distractor	distractor	3663
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-25-00.17-30-00.admin.G329.r13.person_exits_scene_through_structure.6196.6236	.mp4	distractor	retrieval	distractor	distractor	3664
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_enters_scene_through_structure.2070.2215	.mp4	distractor	retrieval	distractor	distractor	3665
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_opens_facility_door.1001.1083	.mp4	distractor	retrieval	distractor	distractor	3666
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_opens_facility_door.7514.7638	.mp4	distractor	retrieval	distractor	distractor	3667
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.school.G421.r13.person_opens_facility_door.6655.6750	.mp4	distractor	retrieval	distractor	distractor	3668
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_picks_up_object.8372.8388	.mp4	distractor	retrieval	distractor	distractor	3669
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.school.G419.r13.person_exits_scene_through_structure.113.173	.mp4	distractor	retrieval	distractor	distractor	3670
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-20-00.17-25-00.bus.G331.r13.person_stands_up.2202.2265	.mp4	distractor	retrieval	distractor	distractor	3671
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.bus.G509.r13.person_exits_scene_through_structure.8570.8629	.mp4	distractor	retrieval	distractor	distractor	3672
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-30-05.17-35-05.hospital.G341.r13.person_carries_heavy_object.1794.1944	.mp4	distractor	retrieval	distractor	distractor	3673
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.school.G421.r13.person_puts_down_object.412.455	.mp4	distractor	retrieval	distractor	distractor	3674
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.bus.G331.r13.person_enters_scene_through_structure.169.364	.mp4	distractor	retrieval	distractor	distractor	3675
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.school.G419.r13.person_exits_scene_through_structure.319.355	.mp4	distractor	retrieval	distractor	distractor	3676
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_talks_to_person.914.1079	.mp4	distractor	retrieval	distractor	distractor	3677
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-25-01.17-30-01.admin.G326.r13.person_enters_scene_through_structure.5954.6019	.mp4	distractor	retrieval	distractor	distractor	3678
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_picks_up_object.4700.4715	.mp4	distractor	retrieval	distractor	distractor	3679
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_picks_up_object.7965.7981	.mp4	distractor	retrieval	distractor	distractor	3680
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.school.G421.r13.person_exits_scene_through_structure.3386.3484	.mp4	distractor	retrieval	distractor	distractor	3681
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_enters_scene_through_structure.7606.7696	.mp4	distractor	retrieval	distractor	distractor	3682
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.school.G421.r13.person_puts_down_object.7812.7838	.mp4	distractor	retrieval	distractor	distractor	3683
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_embraces_person.7462.7554	.mp4	distractor	retrieval	distractor	distractor	3684
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-20-00.17-25-00.bus.G331.r13.person_talks_on_phone.8042.8191	.mp4	distractor	retrieval	distractor	distractor	3685
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.bus.G509.r13.person_enters_scene_through_structure.517.659	.mp4	distractor	retrieval	distractor	distractor	3686
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.school.G419.r13.person_exits_scene_through_structure.29.134	.mp4	distractor	retrieval	distractor	distractor	3687
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.bus.G506.r13.person_enters_scene_through_structure.3283.3341	.mp4	distractor	retrieval	distractor	distractor	3688
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-04.11-05-04.hospital.G341.r13.person_talks_to_person.6204.6480	.mp4	distractor	retrieval	distractor	distractor	3689
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-50-00.16-55-00.school.G421.r13.person_puts_down_object.5208.5225	.mp4	distractor	retrieval	distractor	distractor	3690
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.school.G421.r13.person_picks_up_object.8200.8229	.mp4	distractor	retrieval	distractor	distractor	3691
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-05-00.11-10-00.bus.G331.r13.person_texts_on_phone.7925.7998	.mp4	distractor	retrieval	distractor	distractor	3692
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_enters_scene_through_structure.7646.7740	.mp4	distractor	retrieval	distractor	distractor	3693
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_puts_down_object.5100.5310	.mp4	distractor	retrieval	distractor	distractor	3694
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-10-01.11-15-01.school.G421.r13.person_picks_up_object.2022.2037	.mp4	distractor	retrieval	distractor	distractor	3695
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.school.G421.r13.person_picks_up_object.6503.6529	.mp4	distractor	retrieval	distractor	distractor	3696
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-00-00.17-05-00.bus.G506.r13.person_exits_scene_through_structure.1187.1238	.mp4	distractor	retrieval	distractor	distractor	3697
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.17-35-00.17-40-00.school.G421.r13.person_carries_heavy_object.8386.8447	.mp4	distractor	retrieval	distractor	distractor	3698
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.11-00-01.11-05-01.school.G421.r13.person_puts_down_object.4548.4563	.mp4	distractor	retrieval	distractor	distractor	3699
distractor	mllm_embedding/datasets/MEVA/generated_clips/videos/2018-03-07	2018-03-07.16-55-00.17-00-00.school.G421.r13.person_puts_down_object.5847.5942	.mp4	distractor	retrieval	distractor	distractor	3700
